,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
LINC02228,0.00549123413210795,0.00652322768126383,0.009,0,1
AC025171.3,0.00549123413210795,0.0106522244396661,0.009,0,1
MRPS30-DT,0.00549123413210795,0.00755751795643446,0.009,0,1
AC008966.1,0.00549123413210795,0.019680209788233,0.009,0,1
AC099522.2,0.00549123413210795,0.0256839244335861,0.009,0,1
MALINC1,0.00549123413210795,0.0151303355186959,0.009,0,1
SPRY4-AS1,0.00549123413210795,0.0104055937227251,0.009,0,1
AC091959.3,0.00549123413210795,0.00894573784719994,0.009,0,1
AC034213.1,0.00549123413210795,0.00785323673327873,0.009,0,1
AL031777.3,0.00549123413210795,0.0155001541759143,0.009,0,1
AL662844.4,0.00549123413210795,0.0109425485623271,0.009,0,1
AL355385.1,0.00549123413210795,0.0129832379957715,0.009,0,1
AL356277.3,0.00549123413210795,0.0119346941091809,0.009,0,1
AL023581.2,0.00549123413210795,0.00750497190889985,0.009,0,1
AC002480.2,0.00549123413210795,0.0179750825150993,0.009,0,1
AC002451.1,0.00549123413210795,0.00951513044535167,0.009,0,1
AC005070.3,0.00549123413210795,0.0191105679801434,0.009,0,1
AC008264.2,0.00549123413210795,0.00858609969340931,0.009,0,1
AC021097.1,0.00549123413210795,0.0246895322907571,0.009,0,1
AC073133.2,0.00549123413210795,0.00790730172796236,0.009,0,1
AL022157.1,0.00549123413210795,0.00966411056506472,0.009,0,1
AC245140.2,0.00549123413210795,0.0126512690768269,0.009,0,1
AC246817.2,0.00549123413210795,0.00883909465160496,0.009,0,1
AC027117.2,0.00549123413210795,0.0134016843421044,0.009,0,1
AC107952.2,0.00549123413210795,0.0147281652957472,0.009,0,1
AL354707.1,0.00549123413210795,0.00820193986004545,0.009,0,1
AL512625.1,0.00549123413210795,0.0114430766790612,0.009,0,1
B3GNT10,0.00549123413210795,0.00960456164469,0.009,0,1
AL359091.4,0.00549123413210795,0.00853571502026796,0.009,0,1
AC069287.2,0.00549123413210795,0.0103525759751488,0.009,0,1
AP002761.3,0.00549123413210795,0.0200518099620732,0.009,0,1
AP003031.2,0.00549123413210795,0.00952990466206801,0.009,0,1
AL731533.2,0.00549123413210795,0.00800257112561599,0.009,0,1
AL365203.2,0.00549123413210795,0.0305568120816628,0.009,0,1
AC010864.1,0.00549123413210795,0.012029963951903,0.009,0,1
AL731569.1,0.00549123413210795,0.00681693983112608,0.009,0,1
CC2D2B,0.00549123413210795,0.00779664165526156,0.009,0,1
AL162274.2,0.00549123413210795,0.0294406313251801,0.009,0,1
AC006064.2,0.00549123413210795,0.0128928928170697,0.009,0,1
AC018653.3,0.00549123413210795,0.0134528210865104,0.009,0,1
AC008083.2,0.00549123413210795,0.00903328296566566,0.009,0,1
AC078777.1,0.00549123413210795,0.0124561410191352,0.009,0,1
AC025263.1,0.00549123413210795,0.00851526995709263,0.009,0,1
LINC02356,0.00549123413210795,0.0129560724019702,0.009,0,1
AC127164.1,0.00549123413210795,0.00967547262005263,0.009,0,1
AC026367.2,0.00549123413210795,0.00928495643342212,0.009,0,1
AC002070.1,0.00549123413210795,0.015882406512813,0.009,0,1
LINC02334,0.00549123413210795,0.00969033927803564,0.009,0,1
DOCK9-DT,0.00549123413210795,0.00745479807583538,0.009,0,1
AL139385.1,0.00549123413210795,0.0210571926289132,0.009,0,1
AL135999.1,0.00549123413210795,0.0120705566876086,0.009,0,1
AL627171.1,0.00549123413210795,0.0153246447377075,0.009,0,1
AL049840.2,0.00549123413210795,0.0111216680145689,0.009,0,1
AC123768.3,0.00549123413210795,0.0204970151657148,0.009,0,1
AC092757.3,0.00549123413210795,0.00971774571826439,0.009,0,1
TMEM202-AS1,0.00549123413210795,0.00947433779496478,0.009,0,1
AL031714.1,0.00549123413210795,0.0135046126619005,0.009,0,1
AC092287.1,0.00549123413210795,0.0155434277518664,0.009,0,1
CLEC19A,0.00549123413210795,0.0141384214971178,0.009,0,1
AC092718.5,0.00549123413210795,0.00889717376676798,0.009,0,1
AC002553.2,0.00549123413210795,0.019814495598586,0.009,0,1
AC104984.3,0.00549123413210795,0.0208681384740417,0.009,0,1
AC005899.5,0.00549123413210795,0.0116282302156141,0.009,0,1
AC090844.2,0.00549123413210795,0.00751555157162237,0.009,0,1
AC091132.5,0.00549123413210795,0.00788043268409494,0.009,0,1
AC061992.1,0.00549123413210795,0.0104707188701343,0.009,0,1
AP000845.1,0.00549123413210795,0.0139225450713785,0.009,0,1
AP002449.1,0.00549123413210795,0.0305399261848935,0.009,0,1
GATA6-AS1,0.00549123413210795,0.0172707911003533,0.009,0,1
AC120049.1,0.00549123413210795,0.00780626998311752,0.009,0,1
AC090409.1,0.00549123413210795,0.0288855688108841,0.009,0,1
AC010336.3,0.00549123413210795,0.00788482490098236,0.009,0,1
AC011447.3,0.00549123413210795,0.013802053246207,0.009,0,1
AC007773.1,0.00549123413210795,0.0194368467919425,0.009,0,1
AC008735.2,0.00549123413210795,0.0126040170063359,0.009,0,1
AC005498.2,0.00549123413210795,0.0119821012521021,0.009,0,1
AC012313.1,0.00549123413210795,0.0107885870067161,0.009,0,1
AC002470.1,0.00549123413210795,0.0242101350091115,0.009,0,1
AL022322.2,0.00549123413210795,0.02326319874368,0.009,0,1
AL031846.2,0.00549123413210795,0.012508342249485,0.009,0,1
AL035681.1,0.00549123413210795,0.00717780904311818,0.009,0,1
FP565260.6,0.00549123413210795,0.0117204802686094,0.009,0,1
AP000695.2,0.00549123413210795,0.0102344302729894,0.009,0,1
LINC01671,0.00549123413210795,0.0174731663899236,0.009,0,1
AP001505.1,0.00549123413210795,0.0171891191529838,0.009,0,1
AC245884.8,0.00549123413210795,0.011902355236297,0.009,0,1
AQR,0.00549307104884071,0.16736539060576,0.245,0.185,1
TRIP6,0.00549335815340061,-0.0735577446401887,0.37,0.439,1
ATRNL1,0.00549343160606561,0.0156721578103673,0.018,0.004,1
PSCA,0.00549669665368039,-0.190177719571604,0.013,0.038,1
RTCA,0.0055170705231629,-0.0640128816916672,0.241,0.302,1
CAMSAP2,0.00551833521866735,0.0900767267569584,0.17,0.117,1
MED12,0.0055405582044875,0.0287840307444738,0.097,0.057,1
LYPLAL1,0.00555837322001086,0.20913066030017,0.307,0.248,1
BNIP2,0.00556525137574719,0.143025688664026,0.283,0.223,1
GPANK1,0.00557014783777695,0.081210390081266,0.219,0.159,1
SPATA2,0.00558624035098687,0.0484438896806737,0.062,0.031,1
GIT1,0.00558787155756767,0.065247816419437,0.135,0.088,1
ZDHHC21,0.00558798098677733,0.155450259481685,0.179,0.125,1
FUNDC1,0.00558910968441621,0.147155176134307,0.303,0.234,1
COQ2,0.00559881991775154,-0.0647543195439679,0.111,0.161,1
STT3A,0.00562230007484085,0.167219156531723,0.318,0.251,1
XIST,0.00562814487958046,0.666716269559135,0.593,0.572,1
PSMG1,0.00564909839872517,-0.0104166349740603,0.203,0.265,1
EPHB2,0.00566139192827938,0.0649120098403495,0.1,0.06,1
ZNF620,0.00566592868651161,0.0446341105177058,0.071,0.038,1
VPS39,0.00566850106609198,0.0625794677416737,0.099,0.058,1
MRPS5,0.00567364365609443,0.172118198933146,0.423,0.358,1
TSPYL4,0.00568102691316372,0.0328023617478336,0.091,0.052,1
HACD4,0.00569163578333853,-0.0302164048162188,0.018,0.046,1
EED,0.00571198253669705,0.0990965872588229,0.142,0.094,1
RP1,0.00571865283239208,-0.0161943845735177,0.009,0.032,1
GPC3,0.00575104158222564,-0.126453742668956,0.055,0.094,1
MRPL1,0.00575271413969022,0.131781196521111,0.352,0.28,1
TECPR2,0.0057542532515312,0.068826668125413,0.104,0.063,1
PAK6,0.00579056442058901,0.125501323580465,0.051,0.024,1
EIF4E3,0.00580248253435314,0.0788218473983284,0.175,0.122,1
MAPK12,0.00586508747945162,0.0790287989024555,0.071,0.038,1
FBXO33,0.00587119203919897,0.0997977914477857,0.119,0.076,1
PDZD8,0.0058731737240109,0.197324461666836,0.356,0.287,1
LENG9,0.00587585510202167,0.0594898688636553,0.099,0.058,1
NEDD4L,0.00587691571848034,0.195277185695394,0.286,0.23,1
HIPK3,0.00588003422038512,0.129526444322754,0.263,0.203,1
TBC1D9,0.00588021983752089,-0.069506578691029,0.053,0.093,1
SLC38A10,0.00588628092286813,0.135750741883822,0.301,0.234,1
ZNF552,0.00588980411269446,0.0603486341159821,0.089,0.051,1
PSD4,0.00589208487854845,0.0869805904290964,0.099,0.058,1
AFTPH,0.00590260846339654,0.155543363892435,0.263,0.202,1
DBNDD1,0.00591931235947496,0.0651869924312913,0.151,0.102,1
TACC3,0.00592764158042803,-0.0290203548598697,0.055,0.096,1
IWS1,0.00593714108656188,0.243520437618594,0.354,0.293,1
MAU2,0.005944079385673,0.0854828995714765,0.15,0.101,1
VAMP4,0.00594833443390606,0.049878700007439,0.181,0.125,1
RDH13,0.00595312312990418,0.105983690989137,0.109,0.068,1
DUS3L,0.00595641181211293,0.04534404217748,0.069,0.037,1
PGAP1,0.00597517164614905,0.0691460564994352,0.071,0.038,1
ZNF426,0.0059769781063149,0.0708812159423358,0.144,0.096,1
SIPA1L3,0.00598392726500518,0.0658758501022003,0.1,0.06,1
CLUH,0.00599603734366003,0.127152490164058,0.153,0.106,1
SIMC1,0.00600553791383535,0.0549890527457853,0.049,0.023,1
HLTF,0.00601153491288742,-0.110260789025472,0.195,0.25,1
SPEG,0.0060164640679059,0.0526813038499162,0.057,0.027,1
USP34,0.00602585624764737,0.170512812442193,0.416,0.349,1
POMGNT1,0.00603015031459126,0.013979355889945,0.131,0.187,1
DYRK4,0.00603816047798288,0.123075403527749,0.246,0.185,1
LINC00886,0.00604551049113605,0.0307825063748078,0.031,0.011,1
FAM76A,0.00606020288357986,0.0702661736286773,0.111,0.069,1
LEPR,0.00606024292457646,0.0427262435543434,0.142,0.093,1
PPL,0.00606925426992474,0.107600002687723,0.246,0.183,1
ZNF429,0.00607737270168237,0.0557871788434317,0.13,0.083,1
ZNF783,0.00608203432348735,0.0446728165672978,0.053,0.025,1
CKAP4,0.00608338835195709,0.158467620988602,0.263,0.202,1
SENP1,0.00608454398021953,0.0317202676845746,0.082,0.046,1
MKRN1,0.00608653348929122,0.119211176270813,0.493,0.418,1
SCAMP2,0.00609424521634775,0.117344410821639,0.367,0.294,1
FAM168B,0.00610987336352347,0.104534215366901,0.23,0.168,1
STX17-AS1,0.0061261102112204,0.053563007210443,0.073,0.039,1
RPL24,0.00613375877608787,-0.0888748005749127,0.958,0.976,1
PRSS16,0.006144476587727,0.0246087569715134,0.08,0.044,1
CFD,0.00617815065940189,0.109382699842398,0.146,0.098,1
PEX1,0.00619207997431763,0.0887420585401054,0.221,0.165,1
FEZ1,0.00621867012830869,-0.0392713116289415,0.005,0.025,1
SNX33,0.00622575865433159,0.0573993305887907,0.069,0.037,1
SIPA1,0.00623203704860861,0.17539169546756,0.394,0.333,1
BRD1,0.00623653042110092,0.0756661199996743,0.235,0.173,1
HJURP,0.00623889748986157,-0.0111421326342026,0.007,0.028,1
TMSB10,0.0062398718719077,-0.278584526099897,0.996,0.995,1
HIST3H2A,0.00626104145641028,-0.203869314525346,0.131,0.177,1
ABCC9,0.00628160016831831,0.0527065926233159,0.033,0.012,1
ITGAV,0.00630130612492087,-0.092338179184382,0.259,0.324,1
HRASLS,0.00632708708415333,-0.0260389279128509,0.002,0.018,1
KCTD15,0.00632708708415333,-0.0228223994987364,0.002,0.018,1
MYL12A,0.00635737541412725,-0.0723682371497278,0.949,0.945,1
DHRS11,0.00636511532227442,-0.0134391980631613,0.062,0.103,1
MRPL10,0.00636847506949517,0.172236144339544,0.286,0.222,1
G3BP1,0.00636950690029248,0.185255889084328,0.469,0.399,1
RDM1,0.00636980607871772,-0.0178965401645384,0.002,0.018,1
TIGD5,0.00637364028760932,0.069171640441636,0.133,0.085,1
FNTB,0.00638061400329828,0.0840832144305604,0.089,0.052,1
CHRM3,0.0063984294228819,-0.0396325981628111,0.002,0.018,1
METAP1D,0.00643313921838974,-0.010110008505995,0.007,0.028,1
WDR33,0.00643996251082581,0.165002726636013,0.345,0.28,1
GOLGA8B,0.00644106977433415,0.232782913858925,0.177,0.128,1
ZNF669,0.00646260700707892,0.0573535182433182,0.082,0.046,1
PMPCA,0.00647028063800891,0.119310121052313,0.297,0.228,1
VGF,0.00647049477642614,-0.017521928230646,0.002,0.018,1
FBXO17,0.0065179032441952,-0.0303524578700855,0.193,0.255,1
PITPNM1,0.00654750166475255,0.114845733950991,0.193,0.141,1
SWAP70,0.00655342853407993,0.171005212322882,0.292,0.228,1
HDAC5,0.00656837599925345,0.0153335638401622,0.084,0.046,1
RBL1,0.00658108043046537,-0.0338585815579565,0.016,0.043,1
FREM1,0.00658795943864432,0.0469625012202295,0.033,0.012,1
MICB,0.00659564197882551,0.0439570262512225,0.042,0.018,1
SLC27A4,0.00661147877101795,-0.0299992546470755,0.042,0.078,1
MRPL46,0.00661528228524286,0.231548481234698,0.276,0.219,1
PARM1,0.00661896092225076,-0.042050914339127,0.005,0.025,1
TNFRSF11A,0.00663242238749111,0.0753513756102064,0.093,0.056,1
UFL1,0.00663975803867892,0.0977289905991912,0.42,0.34,1
ZNF624,0.00664608319339101,0.0344977636535018,0.038,0.015,1
C19orf53,0.00664764984859739,0.1860223369704,0.781,0.823,1
LRRK1,0.00664881534726149,0.0441135639835424,0.064,0.033,1
NPW,0.00666248366765315,-0.0319709517783542,0.004,0.021,1
PM20D2,0.00666670167488635,-0.0357257973475009,0.109,0.163,1
TRIM35,0.00666841911899152,0.0640733519979455,0.044,0.019,1
ZNF276,0.0066750503228987,0.0985435667905366,0.095,0.057,1
ALG10,0.00667844265503378,0.0339965077143579,0.036,0.014,1
DGCR6L,0.00667915780374788,-0.0420209027571289,0.246,0.307,1
ST3GAL3,0.00668917346410685,-0.0243844133493227,0.004,0.021,1
RAB9A,0.00668920492693247,0.140043129070084,0.493,0.414,1
GABRE,0.00670092367057347,0.0617183927762983,0.066,0.034,1
ABHD17B,0.00671279935223951,0.0696969272585251,0.075,0.042,1
MED18,0.00671487451274122,0.0571859243920649,0.12,0.076,1
IL11RA,0.00673471259940355,0.0253858877463135,0.033,0.012,1
TTC3,0.00673861613510206,0.17479452957949,0.644,0.616,1
CFLAR-AS1,0.00675851137412917,0.0356010498586839,0.02,0.005,1
EIF3G,0.0067859658228727,-0.0751104688998729,0.67,0.8,1
LINC00672,0.0067872122574742,0.0291374207829428,0.046,0.02,1
STX1A,0.00680582297409962,-0.0366747259595568,0.026,0.056,1
FAT1,0.00681534302377541,0.168944768561047,0.522,0.47,1
METTL15,0.006821476894695,0.0782411413245502,0.133,0.089,1
ADNP2,0.00685433866159049,0.0686898541305493,0.175,0.123,1
GOLGA5,0.00685745998377521,0.0907608612052395,0.212,0.152,1
LINC01426,0.00686501240122424,-0.0260879510948724,0.004,0.021,1
FAM198A,0.00686817186129284,0.022502249939035,0.02,0.005,1
UTP18,0.00688171091311582,-0.0744055319816835,0.208,0.263,1
TOX2,0.00688396746615498,0.0384520767906904,0.02,0.005,1
ZMYM4,0.00689452633646966,0.134024902891142,0.27,0.215,1
BCL2L14,0.00692165424829511,0.0325180845546816,0.035,0.013,1
SPIN1,0.00692356924814213,0.0681601855584829,0.23,0.171,1
TMEM39B,0.00693850225144787,0.0483201969188592,0.102,0.062,1
CDK2,0.00694070545706306,0.104737468440065,0.097,0.058,1
MBTD1,0.00694542827273856,0.0709431341770321,0.111,0.069,1
BRWD3,0.00694716940727873,0.0585172288415171,0.148,0.098,1
FSTL3,0.00695111494250867,-0.121900860728236,0.058,0.098,1
FHL3,0.0069517256029188,0.0957801860967423,0.133,0.088,1
RPS6KB1,0.00695792314735649,0.111131199242071,0.162,0.115,1
CCDC120,0.00698813966215743,0.0719686109871385,0.097,0.058,1
SF3B3,0.00699151233916502,0.146460141249508,0.259,0.202,1
THAP4,0.00699404285591867,0.128626837783547,0.217,0.161,1
FBXL22,0.00700113850406763,0.0193227226780598,0.035,0.013,1
ACP2,0.00701614673825496,0.0901294776964402,0.19,0.134,1
MAPK11,0.00705664062881944,0.0488082205736312,0.038,0.015,1
NAPG,0.00705833835603078,0.0991653807180188,0.265,0.2,1
HMCES,0.00707190048547293,0.143029402952848,0.246,0.185,1
SEL1L3,0.0070731882059786,-0.0850584597692476,0.124,0.176,1
PPT2,0.00710404793960014,0.0309489454015991,0.042,0.018,1
NAA30,0.00710405920386185,0.114897781351069,0.146,0.1,1
KMT2B,0.00712102979298847,0.0958053610297703,0.23,0.173,1
CATSPER1,0.00712321710229761,-0.0221581615738963,0.009,0.031,1
DNAJB11,0.00713500753410534,-0.0549232385936622,0.257,0.32,1
PIBF1,0.0071431283602736,0.122593829590565,0.224,0.17,1
HHAT,0.00716371994381938,0.0256235503993573,0.046,0.02,1
USP54,0.00716635063992608,0.0891744844671313,0.082,0.047,1
YPEL1,0.00718036496090048,-0.0323847762347738,0.016,0.043,1
XDH,0.00718383704525875,-0.112256087996057,0.089,0.134,1
GSTM2,0.00718691445666369,0.0290490479326267,0.042,0.018,1
ZNF302,0.00719868461910071,0.190476617031073,0.232,0.178,1
CDKN2D,0.00720602584822284,-0.0372342566620846,0.089,0.136,1
TXNDC12,0.00721235669677387,0.245706037321581,0.482,0.444,1
MEX3C,0.00721867246104435,0.106460117489137,0.161,0.11,1
TPST1,0.00722057543644278,0.0598214221946902,0.166,0.113,1
PMM1,0.007221713960446,0.203739189834829,0.409,0.344,1
KCNC3,0.00722563022053809,0.090135208428142,0.064,0.033,1
NOP10,0.00723601923153654,0.0959120508832976,0.768,0.798,1
LINC00887,0.00724262223963662,0.0449705637272961,0.038,0.015,1
MPP5,0.00724478819999349,0.086916560280329,0.182,0.13,1
AKAP11,0.00727265899438223,0.119100568020349,0.23,0.172,1
MPI,0.00727657348957726,0.11079112677972,0.17,0.12,1
COPS7B,0.00728023574135896,0.0798845240251057,0.119,0.077,1
COL1A1,0.00728048281188505,0.0373291874813053,0.047,0.021,1
PEAR1,0.0072906455147764,-0.015989090373514,0,0.013,1
EDAR,0.0072906455147764,-0.0238520857025421,0,0.013,1
ACOXL,0.0072906455147764,-0.0184403099615403,0,0.013,1
TNFAIP6,0.0072906455147764,-0.0289610965061612,0,0.013,1
AC010894.3,0.0072906455147764,-0.0163655398330921,0,0.013,1
IQCA1,0.0072906455147764,-0.0209112559140468,0,0.013,1
SHISA3,0.0072906455147764,-0.0149888731922369,0,0.013,1
ODAM,0.0072906455147764,-0.0171148552300755,0,0.013,1
SLC17A1,0.0072906455147764,-0.0181235692525057,0,0.013,1
NKAPL,0.0072906455147764,-0.0140203412396449,0,0.013,1
THBS2,0.0072906455147764,-0.0149496701050618,0,0.013,1
AOAH,0.0072906455147764,-0.0132070419047734,0,0.013,1
TENM1,0.0072906455147764,-0.014174302777174,0,0.013,1
APLN,0.0072906455147764,-0.0167373657301295,0,0.013,1
NAV3,0.0072906455147764,-0.0144946645374254,0,0.013,1
GPR176,0.0072906455147764,-0.0160281586798966,0,0.013,1
STARD9,0.0072906455147764,-0.0145152046248753,0,0.013,1
SCNN1B,0.0072906455147764,-0.0464732466303897,0,0.013,1
B4GALNT2,0.0072906455147764,-0.0168821319761762,0,0.013,1
ALPK2,0.0072906455147764,-0.0207806580136748,0,0.013,1
LINC00908,0.0072906455147764,-0.0233241610959889,0,0.013,1
ISM1,0.0072906455147764,-0.0129869587840463,0,0.013,1
ZNF208,0.0072906455147764,-0.0194077268288775,0,0.013,1
LRBA,0.00730637152595609,0.171048351331973,0.31,0.251,1
NRSN2-AS1,0.00730996836095745,0.0192620243829756,0.047,0.021,1
TRAF3,0.00731900525256637,0.0905404960236861,0.142,0.096,1
DDX23,0.00732383268782274,0.111483894017449,0.219,0.164,1
CDK18,0.00733095862144454,0.0957680424937927,0.141,0.093,1
ATL1,0.00733122655757027,-0.0265119782577207,0.009,0.031,1
ZNF555,0.00735242140534152,0.0604697493447828,0.068,0.036,1
ARFGEF3,0.00735676579363817,0.113538275041317,0.219,0.161,1
TMEM248,0.00735731142303607,0.129002495323243,0.389,0.313,1
UNC5B,0.00736391508899237,0.0223462970678185,0.051,0.024,1
HOXD-AS2,0.00736691330217143,-0.0292770626162686,0.035,0.069,1
ASCC1,0.00736843554084384,0.109020561286068,0.193,0.139,1
BAG5,0.00736950459851613,0.217626869961841,0.359,0.308,1
STRN3,0.00737672305547877,0.0700488997434205,0.303,0.235,1
KCNE3,0.00738728756474556,0.0615929221469452,0.062,0.032,1
RIBC1,0.00740858216612628,0.0309886046893111,0.042,0.018,1
ICK,0.00742924948054685,0.0590334143318708,0.084,0.049,1
C20orf96,0.0074296247379357,0.0506932617589868,0.113,0.071,1
SRGAP2C,0.00743552992260637,0.0806898020371409,0.164,0.114,1
PPHLN1,0.00745898356341872,0.168714713487135,0.4,0.335,1
KAT5,0.00747861657826918,0.0678685632134262,0.168,0.115,1
RPL30,0.0074803396753849,-0.0723138080545525,0.969,0.991,1
KANSL1L,0.00748564488384836,0.0898776656284861,0.192,0.138,1
HNRNPU,0.00749502719935795,0.152389370043558,0.67,0.641,1
OXCT1,0.00754748277064301,-0.0264895254870911,0.038,0.072,1
FBXO3,0.00755147674412938,0.10892352239948,0.197,0.141,1
NAA10,0.00755840862522637,-0.03290224039981,0.473,0.535,1
GPC1,0.00757874497704965,-0.137953074658143,0.146,0.196,1
MAP2K4,0.00758006813473165,0.0755870320360064,0.153,0.103,1
LLGL2,0.0075817196761893,0.25015081805687,0.549,0.498,1
B4GALNT3,0.0075856240921396,0.0474734470333309,0.073,0.04,1
SHROOM1,0.0075988043727,0.0978394218199698,0.111,0.07,1
CNOT1,0.00764979310910657,0.116906436967228,0.334,0.274,1
RNF223,0.0076568686410389,0.0655879337216967,0.04,0.017,1
KHK,0.00769000735666723,-0.0218913347607295,0.026,0.056,1
INAFM2,0.00771367259846279,0.012329604568212,0.042,0.018,1
PNPT1,0.00771514888812649,-0.0541126587664796,0.117,0.167,1
FKBP14,0.00772074951385847,0.110719965240837,0.151,0.106,1
SPG11,0.00773589556665153,0.141973843786394,0.248,0.191,1
ARMCX6,0.00776053095440866,0.104107952056048,0.254,0.192,1
PHLPP1,0.00777466149159385,0.0578340402403092,0.082,0.047,1
TMEM65,0.00778224499513382,0.108416730054395,0.193,0.138,1
P3H3,0.00778624111120227,-0.0929571841344267,0.066,0.107,1
TFB2M,0.00779261991706203,0.126792028332717,0.141,0.096,1
VPS36,0.00783303921399605,0.122390268075716,0.307,0.241,1
NOTCH1,0.0078452848372281,0.0918588615619093,0.117,0.075,1
DAPP1,0.00784561107085359,0.124945730976357,0.144,0.097,1
KISS1R,0.0078547329978363,-0.160442560104096,0.071,0.113,1
USP7,0.00785551372443504,0.139340139071828,0.301,0.244,1
REC8,0.00787839635514621,0.0572579359933097,0.062,0.107,1
CBX3,0.00789446741107283,0.223599053038894,0.677,0.637,1
C3orf52,0.00790174987670688,-0.036676171403871,0.02,0.047,1
HECTD4,0.00794296251821229,0.208816026699699,0.177,0.127,1
RAB27B,0.00796476676548667,-0.0308298956704056,0.027,0.058,1
PPP1R9B,0.00798421609742717,0.0588690178913459,0.099,0.06,1
MYO6,0.00800223947779391,0.140001009763164,0.577,0.523,1
ZNF268,0.0080201943415951,0.0947143132324936,0.113,0.072,1
KIF4A,0.00802110748248553,0.00875593526722189,0.024,0.053,1
MRPS7,0.00802858649741966,-0.044224224225664,0.462,0.53,1
CEP350,0.00802867120910758,0.120560264100314,0.319,0.256,1
USP6,0.0080376661480878,0.0342566854875194,0.022,0.006,1
RRAGD,0.00804706233891595,-0.109926477378577,0.141,0.193,1
PDS5B,0.0080526190650927,0.123578081848469,0.179,0.129,1
GAS6-AS1,0.0080718899346591,0.0340400002812259,0.022,0.006,1
SORBS3,0.00808385823174514,0.0986297989599525,0.204,0.148,1
SYNJ2,0.00809413146208017,0.0733343532558497,0.12,0.078,1
TBC1D9B,0.00809505948195661,0.100669565267198,0.297,0.227,1
LINC01506,0.00810624412148791,0.0209690173247589,0.022,0.006,1
PLEC,0.00812606719796716,0.221653792467062,0.359,0.308,1
TNRC18,0.00813299611875945,0.136691591486173,0.204,0.154,1
CDK14,0.00813683006087961,-0.051492572067879,0.016,0.042,1
LDOC1,0.00814914558379005,-0.07669963310575,0.113,0.161,1
ZNRF3-AS1,0.0081580208339073,0.0371762192486441,0.022,0.006,1
PRR11,0.00816030770707888,-0.0185954614243785,0.026,0.056,1
CHUK,0.00816379518986166,0.0260692025462423,0.088,0.051,1
INTS4,0.00818510910305926,0.0277510301061792,0.073,0.04,1
NUDCD2,0.00822213360493861,-0.0116940926352092,0.339,0.403,1
LIFR,0.00822730815245151,0.113902433345224,0.099,0.06,1
PPA1,0.00823407799593581,0.206728362743243,0.796,0.776,1
ARF1,0.00825475440355379,0.111295256631602,0.712,0.7,1
ZFAND2A,0.00825730166771886,0.0670720750369575,0.153,0.103,1
MN1,0.00827796768793416,0.0362510090648787,0.015,0.002,1
ZBTB8A,0.00829767192373539,0.0536226099854603,0.071,0.039,1
CA2,0.00832539532274358,-0.0684861880579112,0.301,0.37,1
EIF3I,0.00834322318948994,-0.109327267619038,0.648,0.713,1
MTERF2,0.00835157512818721,0.100826726425059,0.115,0.074,1
EFHC1,0.00835374928901514,0.0761610345236224,0.224,0.165,1
LINC00630,0.00838582334662239,0.0457769702956019,0.022,0.006,1
LAMTOR3,0.00839313118695986,0.0925096851120782,0.349,0.275,1
RAB29,0.00841008581740161,-0.0761589202486136,0.135,0.187,1
SLC37A2,0.00841582040822137,0.0197234181466845,0.015,0.002,1
DEDD,0.00841758236738323,0.0672581174821463,0.12,0.077,1
SMIM8,0.00843933448298581,0.084360573034092,0.133,0.089,1
KEAP1,0.00846457251312482,0.111335748218434,0.206,0.152,1
WNK3,0.00847882714378737,-0.0569703384778529,0.029,0.059,1
SUN1,0.00847994600185665,0.104300616913425,0.321,0.25,1
ZNF254,0.00848197254457832,0.0921736654592771,0.159,0.112,1
SGPP2,0.0084919650423612,0.158213684058429,0.266,0.205,1
TCEAL3,0.00849962964378792,0.0952494061146639,0.281,0.219,1
TMEM38B,0.0085048938377707,-0.0676319551182509,0.069,0.11,1
SIN3A,0.00850808487223798,0.0810708047307661,0.172,0.123,1
BYSL,0.00851218207060388,-0.00583244022044396,0.071,0.115,1
L3HYPDH,0.0085132958869774,0.000548877529538624,0.047,0.085,1
YBX3,0.00851892696237346,0.156075257832815,0.781,0.796,1
UBE2D4,0.00853192126057559,-0.0512392374673138,0.069,0.11,1
TTC36,0.00853226225720801,0.011284231991983,0.015,0.002,1
USPL1,0.00855376262033536,0.0526066292142683,0.088,0.052,1
ABCD4,0.00857628419701789,0.0987904091127224,0.31,0.242,1
KIAA1328,0.00858065848504196,0.0486604602788733,0.071,0.039,1
USP12,0.00859542769367217,0.140444215582325,0.201,0.147,1
HMBS,0.00859857945616313,-0.0483239733698341,0.113,0.161,1
ADCY3,0.00860132656159367,-0.00966242504612169,0.007,0.027,1
SRSF11,0.00860191238024359,0.210099123526615,0.65,0.607,1
PNN,0.00862764799391588,0.296209136434287,0.553,0.495,1
PBXIP1,0.00862955422455699,0.0772853985119129,0.234,0.173,1
ABCC5,0.00863550823933999,-0.0472353060276099,0.089,0.135,1
VPS26B,0.00863760628221812,0.119241489615626,0.172,0.122,1
CCNY,0.00868454646617136,0.139253763156551,0.341,0.279,1
ITPKA,0.008688428249237,-0.0121003692104038,0.007,0.027,1
TNFAIP8L1,0.0087003143654213,-0.0256897457672972,0.022,0.05,1
MPLKIP,0.0087404213588164,0.183970497135906,0.464,0.401,1
VNN2,0.00880816711722338,0.0497325213925942,0.057,0.028,1
ACACA,0.00882523159006772,0.133037146810754,0.161,0.113,1
FAM83D,0.00884296493282816,-0.0273729451208145,0.011,0.033,1
