,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ANKRD54,0.633785617718287,0.0240948755632125,0.013,0.017,1
USP22,0.633853415291144,0.0955385991632461,0.154,0.171,1
CA3,0.634416351297248,-0.0639836684682198,0.077,0.085,1
VBP1,0.634452174685697,0.0634677386934709,0.017,0.013,1
RHBDL2,0.634958859437086,0.0321593225186346,0.048,0.056,1
TRMT44,0.63553880706637,0.00349397344089269,0.048,0.056,1
AL391987.2,0.635584991362298,0.0468138110185822,0.013,0.017,1
SDCBP,0.635755821613592,0.153221246736253,0.116,0.107,1
RBPMS-AS1,0.635945124861279,0.0230329612493994,0.013,0.017,1
LTBP3,0.636252586731309,0.0844114034821827,0.054,0.047,1
TMOD1,0.636392203390603,0.0998473904326834,0.036,0.03,1
GOLGB1,0.637224642667159,0.137250275852398,0.342,0.346,1
PARD6G-AS1,0.637585793948536,0.0404097687420744,0.017,0.021,1
SMARCB1,0.638043236892365,-0.00359948917799069,0.096,0.107,1
PPP6C,0.638413275782221,0.00229130769487895,0.109,0.12,1
PHLPP1,0.638419576593242,-0.0118815164622861,0.193,0.179,1
ADK,0.638481317770633,0.159727378635874,0.537,0.581,1
TMPO,0.638745477515536,-0.0178421830315544,0.025,0.03,1
ZCCHC14,0.639144651271335,0.160571622494361,0.253,0.278,1
TNFRSF18,0.639348772872741,0.00329764446098021,0.001,0,1
TMEM240,0.639348772872741,0.00360898254463581,0.001,0,1
MMP23B,0.639348772872741,0.00611091554945292,0.001,0,1
MMEL1,0.639348772872741,0.0124582861953979,0.001,0,1
SMIM1,0.639348772872741,0.0052453388877908,0.001,0,1
HES2,0.639348772872741,0.00721752301729454,0.001,0,1
MFAP2,0.639348772872741,0.00558435890100017,0.001,0,1
CELA3A,0.639348772872741,0.00451902515030199,0.001,0,1
XKR8,0.639348772872741,0.00686492630534507,0.001,0,1
CYP2J2,0.639348772872741,0.00833652800654234,0.001,0,1
L1TD1,0.639348772872741,0.00350943290805886,0.001,0,1
ANGPTL3,0.639348772872741,0.00286949233039586,0.001,0,1
GBP5,0.639348772872741,0.0129223147163301,0.001,0,1
EPHX4,0.639348772872741,0.00961865176225518,0.001,0,1
GNAT2,0.639348772872741,0.00339235745048212,0.001,0,1
SV2A,0.639348772872741,0.00835627570226535,0.001,0,1
FLG2,0.639348772872741,0.00334061819134403,0.001,0,1
PEAR1,0.639348772872741,0.00539611528203498,0.001,0,1
FCRL2,0.639348772872741,0.00688951312317188,0.001,0,1
PEX19,0.639348772872741,0.00780583838792547,0.001,0,1
HSPA6,0.639348772872741,0.00425090928137207,0.001,0,1
FCRLB,0.639348772872741,0.002779548626553,0.001,0,1
LINC01353,0.639348772872741,0.00160162337059996,0.001,0,1
SLC45A3,0.639348772872741,0.0022528336881991,0.001,0,1
C4BPA,0.639348772872741,0.00530033319216441,0.001,0,1
LGALS8-AS1,0.639348772872741,0.00570336910443754,0.001,0,1
MTRNR2L11,0.639348772872741,0.0105498252394059,0.001,0,1
OSR1,0.639348772872741,0.00257703805496553,0.001,0,1
MATN3,0.639348772872741,0.00152418311011132,0.001,0,1
FKBP1B,0.639348772872741,0.00263931746215001,0.001,0,1
EMILIN1,0.639348772872741,0.00460960887498064,0.001,0,1
LINC01460,0.639348772872741,0.00272652620802912,0.001,0,1
TIA1,0.639348772872741,0.0164779418695456,0.001,0,1
RNF181,0.639348772872741,0.00863350536009221,0.001,0,1
AC062021.1,0.639348772872741,0.00902304590766479,0.001,0,1
AC009506.1,0.639348772872741,0.00902233287294171,0.001,0,1
KLHL41,0.639348772872741,0.00550601774389697,0.001,0,1
GPBAR1,0.639348772872741,0.0040817887315407,0.001,0,1
SCG2,0.639348772872741,0.00307870493258135,0.001,0,1
LINC00471,0.639348772872741,0.00673207147899014,0.001,0,1
TMEM158,0.639348772872741,0.00159303142544519,0.001,0,1
ADPRH,0.639348772872741,0.00781148429722803,0.001,0,1
EFCC1,0.639348772872741,0.00422145069613958,0.001,0,1
YEATS2-AS1,0.639348772872741,0.0052592923346725,0.001,0,1
PI4K2B,0.639348772872741,0.00140423842413716,0.001,0,1
FGB,0.639348772872741,0.00305755667418943,0.001,0,1
SCRG1,0.639348772872741,0.00191671141516304,0.001,0,1
C5orf38,0.639348772872741,0.00675309141120105,0.001,0,1
CAPSL,0.639348772872741,0.00521096517059356,0.001,0,1
AC008522.1,0.639348772872741,0.00235257408481098,0.001,0,1
FNIP1,0.639348772872741,0.00392491699897982,0.001,0,1
MZB1,0.639348772872741,0.00653009446027387,0.001,0,1
PCDHB14,0.639348772872741,0.00142350268077764,0.001,0,1
AFAP1L1,0.639348772872741,0.00514552991774646,0.001,0,1
ARSI,0.639348772872741,0.00268616916835953,0.001,0,1
TRIM7,0.639348772872741,0.00489723226190285,0.001,0,1
FAM50B,0.639348772872741,0.00534197798399851,0.001,0,1
CLPSL1,0.639348772872741,0.00193167624792342,0.001,0,1
C6orf222,0.639348772872741,0.00408743889578589,0.001,0,1
FOXP4-AS1,0.639348772872741,0.00818511525770308,0.001,0,1
WISP3,0.639348772872741,0.00226003733020017,0.001,0,1
NUDT1,0.639348772872741,0.00986382522739798,0.001,0,1
RABGEF1,0.639348772872741,0.00234928984376579,0.001,0,1
FKBP6,0.639348772872741,0.00916016381632629,0.001,0,1
FZD1,0.639348772872741,0.00544453527793499,0.001,0,1
CYP3A4,0.639348772872741,0.0026541208393019,0.001,0,1
NYAP1,0.639348772872741,0.00168409048890444,0.001,0,1
CDK5,0.639348772872741,0.00806770454837668,0.001,0,1
WDR86,0.639348772872741,0.00330525705123648,0.001,0,1
PRKAG2-AS1,0.639348772872741,0.00164007743887767,0.001,0,1
SRPX,0.639348772872741,0.00413408559019996,0.001,0,1
PRAF2,0.639348772872741,0.00707218491444751,0.001,0,1
GJB1,0.639348772872741,0.010437814375245,0.001,0,1
VSIG1,0.639348772872741,0.00389181744657195,0.001,0,1
NXT2,0.639348772872741,0.00206628067379615,0.001,0,1
SLITRK2,0.639348772872741,0.00425978882268062,0.001,0,1
KBTBD11-OT1,0.639348772872741,0.0102445787482318,0.001,0,1
FAM86B2,0.639348772872741,0.00572079708689089,0.001,0,1
NUDT18,0.639348772872741,0.0108512627239564,0.001,0,1
TNFRSF10C,0.639348772872741,0.0020579346056487,0.001,0,1
NKX3-1,0.639348772872741,0.00391683025633463,0.001,0,1
NEFL,0.639348772872741,0.00268492180577216,0.001,0,1
DUSP4,0.639348772872741,0.00945350801021359,0.001,0,1
DNAJC5B,0.639348772872741,0.0031456688107476,0.001,0,1
RRS1,0.639348772872741,0.00663297534720005,0.001,0,1
SLC10A5,0.639348772872741,0.00498287640390922,0.001,0,1
OSR2,0.639348772872741,0.00628685592748114,0.001,0,1
DSCC1,0.639348772872741,0.00279551084597151,0.001,0,1
LINC01235,0.639348772872741,0.00548582998616094,0.001,0,1
LINC01410,0.639348772872741,0.0033120727993174,0.001,0,1
ANKRD20A3,0.639348772872741,0.00760407514927272,0.001,0,1
LINC01506,0.639348772872741,0.0126024349513527,0.001,0,1
SUSD3,0.639348772872741,0.00419379183259618,0.001,0,1
PAPPA-AS2,0.639348772872741,0.0013301402847776,0.001,0,1
C9orf116,0.639348772872741,0.0047810269644716,0.001,0,1
CARD9,0.639348772872741,0.00972308507153714,0.001,0,1
CYSRT1,0.639348772872741,0.00337023366291657,0.001,0,1
SLC22A18AS,0.639348772872741,0.00986306968950556,0.001,0,1
FAM111B,0.639348772872741,0.00790592421066501,0.001,0,1
CATSPER1,0.639348772872741,0.00119411756317029,0.001,0,1
STARD10,0.639348772872741,0.00680275841003351,0.001,0,1
LIPT2,0.639348772872741,0.0161173343177974,0.001,0,1
KCTD14,0.639348772872741,0.0089394043090887,0.001,0,1
RNF26,0.639348772872741,0.00273830083883414,0.001,0,1
TBCEL,0.639348772872741,0.00939705857795453,0.001,0,1
FEZ1,0.639348772872741,0.00545062504136043,0.001,0,1
NEBL-AS1,0.639348772872741,0.00321577870307627,0.001,0,1
SKIDA1,0.639348772872741,0.0109654728339332,0.001,0,1
MSMB,0.639348772872741,0.00397392308817676,0.001,0,1
TNKS2-AS1,0.639348772872741,0.00980074946280626,0.001,0,1
FRAT2,0.639348772872741,0.00997443325349714,0.001,0,1
FUOM,0.639348772872741,0.00540671511909834,0.001,0,1
DYRK4,0.639348772872741,0.00503522068681222,0.001,0,1
LOH12CR2,0.639348772872741,0.00636804172740143,0.001,0,1
DDX47,0.639348772872741,0.00263262129088526,0.001,0,1
H3F3C,0.639348772872741,0.00269501530709966,0.001,0,1
HOXC-AS1,0.639348772872741,0.00421143451763997,0.001,0,1
HSD17B6,0.639348772872741,0.002832574045794,0.001,0,1
KIF5A,0.639348772872741,0.00243176557727141,0.001,0,1
LYZ,0.639348772872741,0.00495007761414209,0.001,0,1
LINC01498,0.639348772872741,0.00468381106840204,0.001,0,1
LINC01234,0.639348772872741,0.0123159183275536,0.001,0,1
COX6A1,0.639348772872741,0.00582357032868551,0.001,0,1
PAN3-AS1,0.639348772872741,0.0018588263113537,0.001,0,1
TNFSF11,0.639348772872741,0.00737378590106804,0.001,0,1
KCNRG,0.639348772872741,0.00521443871509318,0.001,0,1
ITPK1-AS1,0.639348772872741,0.00528277404255325,0.001,0,1
HHIPL1,0.639348772872741,0.00795389856297506,0.001,0,1
PLD4,0.639348772872741,0.00964404332027228,0.001,0,1
NDN,0.639348772872741,0.0129567996542033,0.001,0,1
ARHGAP11A,0.639348772872741,0.00218497964654662,0.001,0,1
PLCB2,0.639348772872741,0.00635003609329896,0.001,0,1
DISP2,0.639348772872741,0.0072029626151981,0.001,0,1
CHST14,0.639348772872741,0.00630920627702665,0.001,0,1
DUOXA1,0.639348772872741,0.00229516241570595,0.001,0,1
C2CD4B,0.639348772872741,0.00534890842561578,0.001,0,1
BCL2A1,0.639348772872741,0.00545806434902912,0.001,0,1
MIR9-3HG,0.639348772872741,0.00469349717570354,0.001,0,1
PRC1,0.639348772872741,0.00217011936242051,0.001,0,1
ARHGDIG,0.639348772872741,0.00928894258239581,0.001,0,1
CCDC78,0.639348772872741,0.00363441835186272,0.001,0,1
LCMT1-AS2,0.639348772872741,0.00608374337250205,0.001,0,1
ATP2A1-AS1,0.639348772872741,0.00535601493259884,0.001,0,1
PYCARD,0.639348772872741,0.00759567590738509,0.001,0,1
LINC01571,0.639348772872741,0.00443019311058056,0.001,0,1
THAP11,0.639348772872741,0.00630871920250156,0.001,0,1
CALB2,0.639348772872741,0.00515011101702123,0.001,0,1
FOXC2,0.639348772872741,0.00670301455805896,0.001,0,1
HIC1,0.639348772872741,0.00433909905987765,0.001,0,1
C17orf107,0.639348772872741,0.0123585992488881,0.001,0,1
TMEM97,0.639348772872741,0.00434120993692955,0.001,0,1
DHRS13,0.639348772872741,0.00174876441513305,0.001,0,1
CDK5R1,0.639348772872741,0.0041109844537202,0.001,0,1
TOP2A,0.639348772872741,0.00641030419337518,0.001,0,1
AOC3,0.639348772872741,0.00264828749515585,0.001,0,1
IGF2BP1,0.639348772872741,0.00992832540515704,0.001,0,1
GRIN2C,0.639348772872741,0.00286365812386979,0.001,0,1
AANAT,0.639348772872741,0.00335750617078436,0.001,0,1
ZNF750,0.639348772872741,0.00286792669787322,0.001,0,1
DLGAP1-AS3,0.639348772872741,0.00204342743838202,0.001,0,1
SIGLEC15,0.639348772872741,0.00642206999179519,0.001,0,1
SIRPB2,0.639348772872741,0.00901676554757848,0.001,0,1
LINC01597,0.639348772872741,0.0105256264431204,0.001,0,1
KIAA1755,0.639348772872741,0.005146751514124,0.001,0,1
NKILA,0.639348772872741,0.00421265832219873,0.001,0,1
KCNQ2,0.639348772872741,0.00554499036896897,0.001,0,1
RGS19,0.639348772872741,0.0018981693770705,0.001,0,1
S1PR4,0.639348772872741,0.00173740437282555,0.001,0,1
NRTN,0.639348772872741,0.00582448556351215,0.001,0,1
CD70,0.639348772872741,0.00984526722191807,0.001,0,1
ANGPTL6,0.639348772872741,0.00209236843566792,0.001,0,1
ICAM4,0.639348772872741,0.00683930995990302,0.001,0,1
PTGER1,0.639348772872741,0.00609825143183941,0.001,0,1
COMP,0.639348772872741,0.0039479082735783,0.001,0,1
CYP2S1,0.639348772872741,0.0030509858285094,0.001,0,1
LINC01480,0.639348772872741,0.00316624600627272,0.001,0,1
CNFN,0.639348772872741,0.00168724474409879,0.001,0,1
ZNF296,0.639348772872741,0.00958509708854946,0.001,0,1
SIX5,0.639348772872741,0.00841179277450685,0.001,0,1
SPIB,0.639348772872741,0.00347803301326114,0.001,0,1
C19orf81,0.639348772872741,0.00465834803954381,0.001,0,1
SPACA6P-AS,0.639348772872741,0.00727781205459775,0.001,0,1
FPR1,0.639348772872741,0.00433492443540254,0.001,0,1
TNNT1,0.639348772872741,0.00165698289418667,0.001,0,1
CDC45,0.639348772872741,0.00217066081051129,0.001,0,1
ZNF280B,0.639348772872741,0.00470115737782877,0.001,0,1
MIAT,0.639348772872741,0.00633168396269924,0.001,0,1
MTFP1,0.639348772872741,0.00393738495698955,0.001,0,1
KCTD17,0.639348772872741,0.00310549005087318,0.001,0,1
CENPM,0.639348772872741,0.00382331134042778,0.001,0,1
CDPF1,0.639348772872741,0.00192877014344723,0.001,0,1
AP000253.1,0.639348772872741,0.00115019726862766,0.001,0,1
MIS18A-AS1,0.639348772872741,0.00742935648068013,0.001,0,1
LRRC3,0.639348772872741,0.00347162379369424,0.001,0,1
AC007325.2,0.639348772872741,0.00775786044924918,0.001,0,1
FAM110D,0.639348772872741,0.010456665159787,0.001,0,1
LINC01715,0.639348772872741,0.00438952158891015,0.001,0,1
AL512353.1,0.639348772872741,0.000843453375969761,0.001,0,1
AL445193.2,0.639348772872741,0.00375879510663477,0.001,0,1
AC239868.3,0.639348772872741,0.0017245404360112,0.001,0,1
AL121983.1,0.639348772872741,0.0132103096774083,0.001,0,1
AL590723.1,0.639348772872741,0.00410959196405968,0.001,0,1
AL078644.2,0.639348772872741,0.0080365162869671,0.001,0,1
AC104463.2,0.639348772872741,0.00512273341860527,0.001,0,1
AC138393.3,0.639348772872741,0.0110819245988108,0.001,0,1
AL445524.1,0.639348772872741,0.00323349437889839,0.001,0,1
AL391832.2,0.639348772872741,0.00188298454273934,0.001,0,1
AC231981.1,0.639348772872741,0.00852592524659604,0.001,0,1
AC007240.1,0.639348772872741,0.00909542584883102,0.001,0,1
AL121652.1,0.639348772872741,0.00246705291576397,0.001,0,1
LINC01873,0.639348772872741,0.00935478998605863,0.001,0,1
AC103563.7,0.639348772872741,0.00207133849357689,0.001,0,1
AC011900.1,0.639348772872741,0.0023579009262596,0.001,0,1
AC021851.1,0.639348772872741,0.00256586784754918,0.001,0,1
ITPR1-DT,0.639348772872741,0.00210939596108825,0.001,0,1
CCDC39.1,0.639348772872741,0.00570857153644313,0.001,0,1
AC233280.1,0.639348772872741,0.00202368775462723,0.001,0,1
AC023154.1,0.639348772872741,0.00784885771629116,0.001,0,1
AC068620.1,0.639348772872741,0.00401638077143676,0.001,0,1
AC124016.2,0.639348772872741,0.00374195693793186,0.001,0,1
C4orf54,0.639348772872741,0.00346325096922173,0.001,0,1
AC093591.2,0.639348772872741,0.00176027656571007,0.001,0,1
AC026740.1,0.639348772872741,0.00685563323673846,0.001,0,1
AC034236.2,0.639348772872741,0.00321579867838672,0.001,0,1
SOWAHA,0.639348772872741,0.00240628287629382,0.001,0,1
AL365226.1,0.639348772872741,0.00240278994147712,0.001,0,1
AL445465.1,0.639348772872741,0.00564702637615523,0.001,0,1
AL359715.2,0.639348772872741,0.00249542103071908,0.001,0,1
MANEA-DT,0.639348772872741,0.0123637023497404,0.001,0,1
AL078581.1,0.639348772872741,0.00234812982449564,0.001,0,1
AC093627.4,0.639348772872741,0.00256804267336514,0.001,0,1
AC092171.1,0.639348772872741,0.00584650810622889,0.001,0,1
AC073133.2,0.639348772872741,0.00155833770674383,0.001,0,1
AC104964.4,0.639348772872741,0.00336894723569899,0.001,0,1
AC009812.3,0.639348772872741,0.00695029822775505,0.001,0,1
AC009812.4,0.639348772872741,0.00769177815455177,0.001,0,1
AP003696.1,0.639348772872741,0.00158554262374575,0.001,0,1
AP005717.1,0.639348772872741,0.0039087343187714,0.001,0,1
AC090922.1,0.639348772872741,0.00724365074092588,0.001,0,1
AL441992.1,0.639348772872741,0.00347300545073476,0.001,0,1
AC084859.1,0.639348772872741,0.00205185635652423,0.001,0,1
F2,0.639348772872741,0.00556438327899029,0.001,0,1
AP002748.3,0.639348772872741,0.00851480262426134,0.001,0,1
TMEM273,0.639348772872741,0.00270221575718378,0.001,0,1
AC073389.3,0.639348772872741,0.00823937775853295,0.001,0,1
BX248123.1,0.639348772872741,0.00320336583797149,0.001,0,1
AC024896.1,0.639348772872741,0.00260513217813164,0.001,0,1
AC009318.3,0.639348772872741,0.00199263461916551,0.001,0,1
AC024257.3,0.639348772872741,0.00663390637702295,0.001,0,1
C12orf50,0.639348772872741,0.00166559347274151,0.001,0,1
AC127070.1,0.639348772872741,0.0083874427834154,0.001,0,1
TRDC,0.639348772872741,0.00559447154201682,0.001,0,1
AC124312.3,0.639348772872741,0.00404381259341975,0.001,0,1
AC022613.2,0.639348772872741,0.00576952246864866,0.001,0,1
AC087473.1,0.639348772872741,0.0120376572884982,0.001,0,1
AC068722.2,0.639348772872741,0.00808988557843982,0.001,0,1
AC084782.3,0.639348772872741,0.00236291923457481,0.001,0,1
TPM1-AS,0.639348772872741,0.00376003746521754,0.001,0,1
AC023024.1,0.639348772872741,0.00513118698617593,0.001,0,1
AC004494.1,0.639348772872741,0.00470191250421968,0.001,0,1
AC099518.4,0.639348772872741,0.00300423673041446,0.001,0,1
AC138894.1,0.639348772872741,0.00502692847630865,0.001,0,1
AC135050.1,0.639348772872741,0.00440880313276416,0.001,0,1
AC136944.2,0.639348772872741,0.00272763350151469,0.001,0,1
AC007494.2,0.639348772872741,0.00117181384105208,0.001,0,1
AC009090.3,0.639348772872741,0.00418061176939295,0.001,0,1
AC130324.1,0.639348772872741,0.0127932150449347,0.001,0,1
AC084809.1,0.639348772872741,0.0126022047978119,0.001,0,1
AC004585.1,0.639348772872741,0.00833275997608163,0.001,0,1
AC073508.3,0.639348772872741,0.00329924571302516,0.001,0,1
AC015674.1,0.639348772872741,0.00218252713331561,0.001,0,1
MIR133A1HG,0.639348772872741,0.00219793964722051,0.001,0,1
AC098848.1,0.639348772872741,0.00176159266937475,0.001,0,1
LINC01730,0.639348772872741,0.00699700249903487,0.001,0,1
AL035252.3,0.639348772872741,0.00741441499644728,0.001,0,1
AL121772.3,0.639348772872741,0.0056168991325688,0.001,0,1
AL031673.1,0.639348772872741,0.0137722662315972,0.001,0,1
AL121895.2,0.639348772872741,0.00646679454624043,0.001,0,1
AL357033.1,0.639348772872741,0.00590479981302435,0.001,0,1
AC009005.1,0.639348772872741,0.00856832898238761,0.001,0,1
AC008763.1,0.639348772872741,0.00246681748645154,0.001,0,1
LINC01764,0.639348772872741,0.00520854059755295,0.001,0,1
HOMER3-AS1,0.639348772872741,0.00452130349378627,0.001,0,1
AC021092.1,0.639348772872741,0.00157205687950426,0.001,0,1
PNMA8A,0.639348772872741,0.00160700272907131,0.001,0,1
AC011483.1,0.639348772872741,0.00226829568207076,0.001,0,1
AC006946.2,0.639348772872741,0.00213990158575516,0.001,0,1
CHKB-DT,0.639348772872741,0.00712042250767881,0.001,0,1
TEX38,0.639348772872741,0.00224238629634643,0.001,0,1
AC098936.1,0.639348772872741,0.00692339778230274,0.001,0,1
AC096637.2,0.639348772872741,0.00229625555511744,0.001,0,1
AL732292.2,0.639348772872741,0.00646265278153558,0.001,0,1
MSTN,0.639348772872741,0.00345626960944233,0.001,0,1
AFAP1-AS1,0.639348772872741,0.00400659625912214,0.001,0,1
AC139792.1,0.639348772872741,0.00223367411796199,0.001,0,1
AC026691.1,0.639348772872741,0.0128847738211843,0.001,0,1
AL451064.1,0.639348772872741,0.00108545158713089,0.001,0,1
CYP2W1,0.639348772872741,0.0039173994679885,0.001,0,1
AC004862.1,0.639348772872741,0.00813828928832026,0.001,0,1
AC004969.1,0.639348772872741,0.00839037914341227,0.001,0,1
FGF17,0.639348772872741,0.0121964758549529,0.001,0,1
ABRA,0.639348772872741,0.00529925510059064,0.001,0,1
LINC01219,0.639348772872741,0.00146438748413269,0.001,0,1
C1QTNF4,0.639348772872741,0.00548989931008751,0.001,0,1
AP000781.1,0.639348772872741,0.012342313588829,0.001,0,1
AC023055.1,0.639348772872741,0.0104572263503757,0.001,0,1
AC073569.1,0.639348772872741,0.00205513663013346,0.001,0,1
USP12-AS2,0.639348772872741,0.00299408654264274,0.001,0,1
AL161756.3,0.639348772872741,0.00627411836244896,0.001,0,1
ACOT1,0.639348772872741,0.00261231710403518,0.001,0,1
AC090510.1,0.639348772872741,0.00260452118844836,0.001,0,1
DUOX2,0.639348772872741,0.00235373954995537,0.001,0,1
AC138932.5,0.639348772872741,0.00159310550141074,0.001,0,1
AC009163.7,0.639348772872741,0.00909034512575989,0.001,0,1
AC145343.1,0.639348772872741,0.0032218621542111,0.001,0,1
AC005332.1,0.639348772872741,0.0040000637770053,0.001,0,1
AC110597.3,0.639348772872741,0.00185204479720506,0.001,0,1
AL121759.1,0.639348772872741,0.00212739666910394,0.001,0,1
AC004156.1,0.639348772872741,0.0142927889555382,0.001,0,1
AC010300.1,0.639348772872741,0.00166041891490225,0.001,0,1
AC254562.2,0.639348772872741,0.00179442118795772,0.001,0,1
AL022328.3,0.639348772872741,0.00973560291815118,0.001,0,1
LINC01678,0.639348772872741,0.0101563185221428,0.001,0,1
FANCL,0.639362349550512,-0.113230119873772,0.062,0.068,1
SLC35B3,0.639624558305367,-0.0336585267445955,0.027,0.021,1
DDX1,0.640336583317875,0.0785633836413013,0.056,0.064,1
TMEM131L,0.640425070767651,0.0837127562114803,0.06,0.068,1
ARFGEF3,0.640463778119925,0.081708683361117,0.067,0.06,1
ZNF337-AS1,0.640867775273818,-0.0325533469250414,0.025,0.03,1
ERCC6L2,0.640908307952645,0.0913357831389843,0.174,0.162,1
TCHP,0.640938664190429,0.0726622690809726,0.077,0.068,1
CDK11B,0.641020827994272,0.0575303398661506,0.098,0.09,1
DCAF4,0.641126621059179,0.0657331430413257,0.022,0.017,1
TCF12,0.641403042269251,0.0778098939769372,0.629,0.662,1
AC005480.1,0.641845620270615,-0.0142761110743165,0.089,0.098,1
ERCC8,0.641918486640501,0.00484029657759055,0.091,0.081,1
ITGAE,0.64197849703932,0.0119148079300777,0.017,0.013,1
LURAP1L,0.642117007548541,0.19429756958134,0.105,0.098,1
GOLIM4,0.642380599697741,0.209514523591153,0.115,0.107,1
RBM3,0.642602440099999,0.0188182098017959,0.045,0.038,1
WDR82,0.643073850426841,-0.0476089501240076,0.069,0.077,1
SMURF1,0.643494708632893,0.183178227323964,0.433,0.44,1
PALM2-AKAP2,0.643734397474459,0.0310150608848644,0.033,0.038,1
PA2G4,0.644605044504817,-0.0663867837877045,0.017,0.013,1
GPR137C,0.64461340270874,0.034316910529102,0.022,0.017,1
CEBPG,0.645790806669136,0.0527987632458266,0.026,0.021,1
TRIM14,0.645817809129331,0.0871518739323922,0.035,0.03,1
CDC123,0.646497173019066,-0.00704207417781594,0.049,0.056,1
MRPL41,0.646584947869931,0.0295332412522518,0.031,0.026,1
KDM5C,0.646624259832065,0.190131168713816,0.11,0.103,1
CCDC130,0.646728536800822,-0.0138316632365482,0.11,0.12,1
TRIM5,0.646985704631176,0.00250848490834843,0.025,0.03,1
MTPN,0.647158995287033,0.0583129753628477,0.058,0.051,1
ZRANB1,0.647583714137678,-0.055375227633305,0.073,0.081,1
RNF11,0.647880611633905,0.156125037222974,0.08,0.073,1
GTPBP1,0.647943184594514,0.00303703666357247,0.065,0.073,1
ZBTB7A,0.647992449325286,0.112458740998413,0.125,0.115,1
C16orf58,0.648052147206041,-0.0245761475533146,0.025,0.03,1
ARMC10,0.648061249478752,0.0722020294123771,0.049,0.043,1
C1GALT1,0.648198380184251,0.0763265348949511,0.112,0.124,1
EEF1A1,0.648221529240491,-0.10756505690998,0.199,0.184,1
FP325318.1,0.648362492495496,-0.086514123711267,0.017,0.021,1
HOXB-AS1,0.648681300109628,0.00123779498771051,0.029,0.034,1
STMN3,0.649493711807325,0.0308049183365973,0.026,0.021,1
BARD1,0.649512339330336,-0.0140412618757207,0.045,0.051,1
VHL,0.650263076211009,0.0796575238320826,0.045,0.038,1
MYDGF,0.650491585265458,0.0207214844660579,0.031,0.026,1
SLMAP,0.650533828201874,0.147453687358055,0.502,0.534,1
TAF1,0.650674918962909,0.134299528482279,0.203,0.197,1
APH1B,0.650696154569523,-0.0571676463521169,0.021,0.026,1
NOLC1,0.650853318296053,0.103967295924029,0.054,0.047,1
MAP4K5,0.651040456162443,0.110281301178695,0.199,0.192,1
PSMB1,0.651705486719853,-0.000909718449457253,0.054,0.047,1
FARS2,0.651868245080247,0.152742222763113,0.342,0.333,1
CHODL,0.652025482841443,0.0827662946896514,0.058,0.051,1
CD151,0.652057311066981,0.120472354312272,0.116,0.128,1
AL158212.2,0.652116222862553,-0.0372635110790489,0.006,0.009,1
LPIN2,0.652122461180818,0.209167313058361,0.172,0.167,1
CMTM2,0.652645973043442,-0.0297702076143559,0.006,0.009,1
LINC01629,0.652939897417548,-0.159134809777098,0.025,0.03,1
SP4,0.652982211183181,0.0586834064363161,0.081,0.073,1
CPA4,0.653175898464802,-0.091059230418097,0.006,0.009,1
CNN1,0.653175898464802,-0.0712179955034563,0.006,0.009,1
TBC1D10A,0.653215284667694,0.0832293857010797,0.081,0.073,1
ZNF236,0.653281923344337,-0.0646861441725778,0.103,0.111,1
NAA20,0.653356825579248,-0.0523951253658583,0.049,0.056,1
SLC25A27,0.653362382687367,0.131424057993684,0.111,0.103,1
TMEM136,0.653364495423707,-0.0153290112747114,0.022,0.017,1
CNTLN,0.653385947154477,0.162610346451073,0.115,0.107,1
SUPT7L,0.653443987498212,0.110162717981956,0.031,0.026,1
XIAP,0.653652711320697,-0.0505670077789815,0.139,0.15,1
GINM1,0.653707626777892,0.0197443358445268,0.101,0.111,1
MYRF,0.65379132136061,-0.0542974721612275,0.036,0.03,1
ATXN7,0.653930447497878,-0.0514644950655984,0.025,0.03,1
COPRS,0.654293709519364,0.0511225256476284,0.012,0.009,1
AL049830.3,0.654293709519364,0.0433570506923642,0.012,0.009,1
SYNJ2,0.654602468516437,0.179890996099452,0.152,0.145,1
SLC6A9,0.654766723887587,-0.0324745093816973,0.006,0.009,1
AOC1,0.654766723887587,-0.0486321397843367,0.006,0.009,1
LINC02228,0.654766723887587,-0.0176889294757665,0.006,0.009,1
MMP16,0.655297347985391,-0.037089671741742,0.006,0.009,1
MMP26,0.655297347985391,-0.0295094883745998,0.006,0.009,1
AC005253.1,0.655297347985391,-0.0311927856135425,0.006,0.009,1
SEMA4D,0.655302353730208,0.0230060954690494,0.127,0.141,1
PLRG1,0.6553652549523,-0.0519154706131427,0.017,0.021,1
VAMP8,0.655620200401728,-0.0118419634414654,0.021,0.026,1
FAT3,0.655828146179626,-0.0237630214339195,0.006,0.009,1
CBLC,0.655998683254932,-0.121537944212744,0.045,0.051,1
LINC02001,0.656059846340642,-0.104633653963058,0.014,0.017,1
ARFGAP2,0.656189825325032,0.0115726273956793,0.045,0.051,1
CFLAR,0.656213124989344,0.249006606044375,0.46,0.474,1
PABPC1L,0.656235789720366,0.116366282758788,0.062,0.056,1
RNF187,0.656359118240695,-0.0174548451517481,0.006,0.009,1
ICAM2,0.656359118240695,-0.0106668462765651,0.006,0.009,1
ATP6V1FNB,0.656359118240695,-0.0149799479610041,0.006,0.009,1
TINAGL1,0.656426692121968,0.129593049351766,0.093,0.085,1
HLA-E,0.656486330458162,-0.00998116124717363,0.114,0.124,1
