,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
FAM153C,0.530450614437871,-0.0146076534761167,0,0.001,1
N4BP3,0.530450614437871,-0.0222119443867132,0,0.001,1
LINC01600,0.530450614437871,-0.0177775199194789,0,0.001,1
SERPINB9P1,0.530450614437871,-0.011449966219317,0,0.001,1
EEF1E1,0.530450614437871,-0.00989227113688146,0,0.001,1
KAAG1,0.530450614437871,-0.0180915912816675,0,0.001,1
HIST1H4A,0.530450614437871,-0.0112714293471955,0,0.001,1
ZNF165,0.530450614437871,-0.0121760497311265,0,0.001,1
SFTA2,0.530450614437871,-0.0208548860655417,0,0.001,1
MICB,0.530450614437871,-0.00657764036149911,0,0.001,1
LY6G5B,0.530450614437871,-0.0148728471546262,0,0.001,1
HLA-DOB,0.530450614437871,-0.00778133566163435,0,0.001,1
KIFC1,0.530450614437871,-0.0120802928530525,0,0.001,1
SPDEF,0.530450614437871,-0.0333260000595243,0,0.001,1
FANCE,0.530450614437871,-0.0164232542174321,0,0.001,1
PPIL1,0.530450614437871,-0.0147479018998798,0,0.001,1
TSPO2,0.530450614437871,-0.0121881261868544,0,0.001,1
LRRC73,0.530450614437871,-0.0095762116650006,0,0.001,1
BEND6,0.530450614437871,-0.0131817449651866,0,0.001,1
RAB23,0.530450614437871,-0.00931489371038444,0,0.001,1
FKBP1C,0.530450614437871,-0.0133827199271048,0,0.001,1
PRSS35,0.530450614437871,-0.0127047608526782,0,0.001,1
FUT9,0.530450614437871,-0.0168050636518995,0,0.001,1
POPDC3,0.530450614437871,-0.00945828252408321,0,0.001,1
MTFR2,0.530450614437871,-0.0188694365703743,0,0.001,1
AL023806.1,0.530450614437871,-0.00962119682260739,0,0.001,1
AL358852.1,0.530450614437871,-0.00506071511837014,0,0.001,1
RGS17,0.530450614437871,-0.0100050265948896,0,0.001,1
KIF25,0.530450614437871,-0.00989227113688146,0,0.001,1
LFNG,0.530450614437871,-0.0151291984645679,0,0.001,1
AC092171.4,0.530450614437871,-0.0103855265830452,0,0.001,1
FSCN1,0.530450614437871,-0.0194058047691546,0,0.001,1
TRIL,0.530450614437871,-0.00625616772337954,0,0.001,1
LINC00997,0.530450614437871,-0.0091621051295037,0,0.001,1
PON3,0.530450614437871,-0.00906745877332209,0,0.001,1
MBLAC1,0.530450614437871,-0.0191041163655455,0,0.001,1
GPC2,0.530450614437871,-0.00998876155305194,0,0.001,1
POP7,0.530450614437871,-0.0120447711843472,0,0.001,1
THAP5,0.530450614437871,-0.0224965893775317,0,0.001,1
CCDC136,0.530450614437871,-0.00827938273526197,0,0.001,1
RAB19,0.530450614437871,-0.0199735583786088,0,0.001,1
TRPV6,0.530450614437871,-0.0229589316252985,0,0.001,1
REPIN1,0.530450614437871,-0.013014224075126,0,0.001,1
ATG9B,0.530450614437871,-0.013441271886398,0,0.001,1
LINC01003,0.530450614437871,-0.0146949942778329,0,0.001,1
GLRA2,0.530450614437871,-0.0185840723782921,0,0.001,1
SUV39H1,0.530450614437871,-0.0152987145652432,0,0.001,1
PRAF2,0.530450614437871,-0.0130004559956115,0,0.001,1
NUDT11,0.530450614437871,-0.0163576698795141,0,0.001,1
MTRNR2L10,0.530450614437871,-0.022662543384967,0,0.001,1
MAGEH1,0.530450614437871,-0.0109014638443994,0,0.001,1
ZXDA,0.530450614437871,-0.00978982174385537,0,0.001,1
NAP1L2,0.530450614437871,-0.0103505363532107,0,0.001,1
CENPI,0.530450614437871,-0.0130004559956115,0,0.001,1
TCEAL8,0.530450614437871,-0.0191786556214712,0,0.001,1
TRPC5OS,0.530450614437871,-0.00502964559902329,0,0.001,1
RPL39,0.530450614437871,-0.00730056442952487,0,0.001,1
IGSF1,0.530450614437871,-0.00990822320703503,0,0.001,1
STK26,0.530450614437871,-0.0138815981963633,0,0.001,1
CCDC160,0.530450614437871,-0.0170617213142626,0,0.001,1
PRRG3,0.530450614437871,-0.0120565885065198,0,0.001,1
DUSP9,0.530450614437871,-0.0148728471546262,0,0.001,1
AVPR2,0.530450614437871,-0.013014224075126,0,0.001,1
TKTL1,0.530450614437871,-0.0206794103452196,0,0.001,1
LAGE3,0.530450614437871,-0.00984472163694608,0,0.001,1
F8A1,0.530450614437871,-0.0137881451522038,0,0.001,1
REEP4,0.530450614437871,-0.0100459218907492,0,0.001,1
TMEM70,0.530450614437871,-0.0238039322740344,0,0.001,1
ZFHX4-AS1,0.530450614437871,-0.0113129352688277,0,0.001,1
CA3-AS1,0.530450614437871,-0.00890322298083355,0,0.001,1
RAD54B,0.530450614437871,-0.00945828252408321,0,0.001,1
CTHRC1,0.530450614437871,-0.0171809936656053,0,0.001,1
AARD,0.530450614437871,-0.0143183069696345,0,0.001,1
DSCC1,0.530450614437871,-0.0194672894987943,0,0.001,1
FAM83A,0.530450614437871,-0.0138815981963633,0,0.001,1
POU5F1B,0.530450614437871,-0.0141697160022383,0,0.001,1
AC083843.1,0.530450614437871,-0.00913486229574561,0,0.001,1
ZFP41,0.530450614437871,-0.0195291650852537,0,0.001,1
RHPN1-AS1,0.530450614437871,-0.0119394486275955,0,0.001,1
ZNF252P-AS1,0.530450614437871,-0.0212149259324453,0,0.001,1
TYRP1,0.530450614437871,-0.00911453625265159,0,0.001,1
LINC01235,0.530450614437871,-0.00987637034948498,0,0.001,1
SPAG8,0.530450614437871,-0.0121881261868544,0,0.001,1
FAM201A,0.530450614437871,-0.0123597473128137,0,0.001,1
C9orf135,0.530450614437871,-0.0112507903883415,0,0.001,1
C9orf40,0.530450614437871,-0.00825713008082234,0,0.001,1
FRRS1L,0.530450614437871,-0.00892261645738636,0,0.001,1
DNAJC25-GNG10,0.530450614437871,-0.0107114184331412,0,0.001,1
GSN-AS1,0.530450614437871,-0.00738391163150778,0,0.001,1
MORN5,0.530450614437871,-0.0149816404590326,0,0.001,1
AK1,0.530450614437871,-0.00942925268312357,0,0.001,1
C9orf106,0.530450614437871,-0.00837531010592406,0,0.001,1
C9orf50,0.530450614437871,-0.0137726918414818,0,0.001,1
CEL,0.530450614437871,-0.0197806515003698,0,0.001,1
CCDC187,0.530450614437871,-0.0131394617208079,0,0.001,1
C9orf163,0.530450614437871,-0.00890322298083355,0,0.001,1
SAPCD2,0.530450614437871,-0.0167136376815913,0,0.001,1
FAM166A,0.530450614437871,-0.00892261645738636,0,0.001,1
PKP3,0.530450614437871,-0.0247135115413261,0,0.001,1
IFITM10,0.530450614437871,-0.0117679454473294,0,0.001,1
TRIM68,0.530450614437871,-0.00705738724080317,0,0.001,1
HPX,0.530450614437871,-0.00973553076489116,0,0.001,1
KCNJ11,0.530450614437871,-0.00933612424111387,0,0.001,1
SLC43A1,0.530450614437871,-0.0186971759957421,0,0.001,1
TIMM10,0.530450614437871,-0.0455582126577911,0,0.001,1
SCGB1A1,0.530450614437871,-0.0142518835802399,0,0.001,1
ROM1,0.530450614437871,-0.0176498521520198,0,0.001,1
HRASLS2,0.530450614437871,-0.0147833858120729,0,0.001,1
CDC42BPG,0.530450614437871,-0.0199411463623606,0,0.001,1
GPHA2,0.530450614437871,-0.00621817966211377,0,0.001,1
SNX15,0.530450614437871,-0.0199411463623606,0,0.001,1
CDCA5,0.530450614437871,-0.0177775199194789,0,0.001,1
ZNHIT2,0.530450614437871,-0.015629500222099,0,0.001,1
TIGD3,0.530450614437871,-0.0121519684729516,0,0.001,1
RIN1,0.530450614437871,-0.0197806515003698,0,0.001,1
PDE2A,0.530450614437871,-0.0121760497311265,0,0.001,1
LIPT2,0.530450614437871,-0.0112507903883415,0,0.001,1
FAM181B,0.530450614437871,-0.0236663997195005,0,0.001,1
SLC37A2,0.530450614437871,-0.0111487190652397,0,0.001,1
ITIH2,0.530450614437871,-0.0105550135793482,0,0.001,1
MCM10,0.530450614437871,-0.00506071511837014,0,0.001,1
PCAT5,0.530450614437871,-0.0171570059736144,0,0.001,1
ZWINT,0.530450614437871,-0.0138503067413261,0,0.001,1
ADO,0.530450614437871,-0.0101120543240351,0,0.001,1
COL13A1,0.530450614437871,-0.0188116647716746,0,0.001,1
ZNF503,0.530450614437871,-0.0180120376349496,0,0.001,1
ANKRD22,0.530450614437871,-0.0209616082820179,0,0.001,1
PDZD7,0.530450614437871,-0.0135899181306297,0,0.001,1
PSD,0.530450614437871,-0.0171809936656053,0,0.001,1
C10orf95,0.530450614437871,-0.00892261645738636,0,0.001,1
CALHM2,0.530450614437871,-0.0108533230592887,0,0.001,1
DCLRE1A,0.530450614437871,-0.0140884904558301,0,0.001,1
DMBT1,0.530450614437871,-0.0121881261868544,0,0.001,1
AKAP3,0.530450614437871,-0.0203708845846693,0,0.001,1
CDCA3,0.530450614437871,-0.00827938273526197,0,0.001,1
A2M-AS1,0.530450614437871,-0.0110385586097967,0,0.001,1
LOH12CR2,0.530450614437871,-0.0118018507786975,0,0.001,1
GPR19,0.530450614437871,-0.0134265859157053,0,0.001,1
DHH,0.530450614437871,-0.00948017248031287,0,0.001,1
ATF7,0.530450614437871,-0.0146076534761167,0,0.001,1
HOXC10,0.530450614437871,-0.0103418256045223,0,0.001,1
HSD17B6,0.530450614437871,-0.0157295298538707,0,0.001,1
ZBTB39,0.530450614437871,-0.0119278597112477,0,0.001,1
KIF5A,0.530450614437871,-0.0144022120034062,0,0.001,1
ARHGEF25,0.530450614437871,-0.0103855265830452,0,0.001,1
LINC01465,0.530450614437871,-0.00817473734479843,0,0.001,1
AVPR1A,0.530450614437871,-0.0213624469662052,0,0.001,1
GLT8D2,0.530450614437871,-0.017229170843442,0,0.001,1
LINC01498,0.530450614437871,-0.0113233595564431,0,0.001,1
USP30-AS1,0.530450614437871,-0.00944374529432208,0,0.001,1
RAD9B,0.530450614437871,-0.00951688177533309,0,0.001,1
LINC01089,0.530450614437871,-0.0155111313281156,0,0.001,1
LINC00566,0.530450614437871,-0.0184169596290741,0,0.001,1
WASF3-AS1,0.530450614437871,-0.022052501005904,0,0.001,1
PAN3-AS1,0.530450614437871,-0.0194058047691546,0,0.001,1
LINC01068,0.530450614437871,-0.0224145205071332,0,0.001,1
STK24-AS1,0.530450614437871,-0.00906745877332209,0,0.001,1
MCF2L-AS1,0.530450614437871,-0.008163875717255,0,0.001,1
TMEM253,0.530450614437871,-0.0153369019764026,0,0.001,1
REM2,0.530450614437871,-0.0121519684729516,0,0.001,1
CDH24,0.530450614437871,-0.0108437458789301,0,0.001,1
RNF31,0.530450614437871,-0.0111386137042636,0,0.001,1
LTB4R2,0.530450614437871,-0.0170617213142626,0,0.001,1
KIAA0391,0.530450614437871,-0.0239430726949879,0,0.001,1
PTGER2,0.530450614437871,-0.0170617213142626,0,0.001,1
DLGAP5,0.530450614437871,-0.0165337380041242,0,0.001,1
C14orf39,0.530450614437871,-0.0111285266460806,0,0.001,1
ACTN1-AS1,0.530450614437871,-0.0104384577602867,0,0.001,1
C14orf132,0.530450614437871,-0.0240367402134342,0,0.001,1
LINC00638,0.530450614437871,-0.0132814721970546,0,0.001,1
NDN,0.530450614437871,-0.0144022120034062,0,0.001,1
ARHGAP11A,0.530450614437871,-0.0160584088867457,0,0.001,1
GREM1,0.530450614437871,-0.0166682967327477,0,0.001,1
CHST14,0.530450614437871,-0.0128778418289884,0,0.001,1
PPP1R14D,0.530450614437871,-0.0247135115413261,0,0.001,1
CHAC1,0.530450614437871,-0.0104119249001572,0,0.001,1
EXD1,0.530450614437871,-0.0101790632320991,0,0.001,1
ITPKA,0.530450614437871,-0.0112507903883415,0,0.001,1
SPTBN5,0.530450614437871,-0.0217789149001869,0,0.001,1
C2CD4A,0.530450614437871,-0.0204726984774562,0,0.001,1
PIF1,0.530450614437871,-0.0154332098025267,0,0.001,1
SLC51B,0.530450614437871,-0.0106096910339778,0,0.001,1
ISLR2,0.530450614437871,-0.0106372427454722,0,0.001,1
RPP25,0.530450614437871,-0.0118587959246606,0,0.001,1
CHRNA5,0.530450614437871,-0.00902749201408804,0,0.001,1
ST20-AS1,0.530450614437871,-0.00621817966211377,0,0.001,1
SNHG21,0.530450614437871,-0.0135003384529764,0,0.001,1
TICRR,0.530450614437871,-0.0108341855859241,0,0.001,1
NOXO1,0.530450614437871,-0.0165560133849692,0,0.001,1
SYNGR3,0.530450614437871,-0.0177006985818474,0,0.001,1
TFAP4,0.530450614437871,-0.0157496896254645,0,0.001,1
NPIPA7,0.530450614437871,-0.0155307348104554,0,0.001,1
SULT1A2,0.530450614437871,-0.0254294979290448,0,0.001,1
PYCARD-AS1,0.530450614437871,-0.012409673241785,0,0.001,1
ORC6,0.530450614437871,-0.0148190408883933,0,0.001,1
GNAO1,0.530450614437871,-0.0212149259324453,0,0.001,1
ZNF319,0.530450614437871,-0.00953164521909833,0,0.001,1
NDRG4,0.530450614437871,-0.0123597473128137,0,0.001,1
EXOC3L1,0.530450614437871,-0.0131535259625789,0,0.001,1
PLEKHG4,0.530450614437871,-0.0127310852408763,0,0.001,1
THAP11,0.530450614437871,-0.0208903391843743,0,0.001,1
DDX28,0.530450614437871,-0.00911453625265159,0,0.001,1
VAC14-AS1,0.530450614437871,-0.00906745877332209,0,0.001,1
CHST4,0.530450614437871,-0.00657764036149911,0,0.001,1
TAT-AS1,0.530450614437871,-0.00944374529432208,0,0.001,1
HP,0.530450614437871,-0.00947286457877726,0,0.001,1
CDT1,0.530450614437871,-0.00733980887423695,0,0.001,1
C17orf49,0.530450614437871,-0.0140884904558301,0,0.001,1
ASGR1,0.530450614437871,-0.0202034266838591,0,0.001,1
KCTD11,0.530450614437871,-0.0224965893775317,0,0.001,1
FGF11,0.530450614437871,-0.0146076534761167,0,0.001,1
ADORA2B,0.530450614437871,-0.00784592131689215,0,0.001,1
TRPV2,0.530450614437871,-0.0132958422609789,0,0.001,1
TBC1D29,0.530450614437871,-0.0104740459801221,0,0.001,1
PIGW,0.530450614437871,-0.00945828252408321,0,0.001,1
PPP1R1B,0.530450614437871,-0.0185280321720161,0,0.001,1
AOC2,0.530450614437871,-0.0156096467729984,0,0.001,1
AOC3,0.530450614437871,-0.0111285266460806,0,0.001,1
ASB16,0.530450614437871,-0.0147302237456258,0,0.001,1
RUNDC3A-AS1,0.530450614437871,-0.00989227113688146,0,0.001,1
RUNDC3A,0.530450614437871,-0.00942925268312357,0,0.001,1
FZD2,0.530450614437871,-0.0236209080304098,0,0.001,1
ADAM11,0.530450614437871,-0.0237579108190175,0,0.001,1
ABI3,0.530450614437871,-0.0158512686244683,0,0.001,1
C17orf58,0.530450614437871,-0.00794740445821469,0,0.001,1
KCNJ2-AS1,0.530450614437871,-0.0186122198008716,0,0.001,1
KCNJ2,0.530450614437871,-0.0106096910339778,0,0.001,1
FOXJ1,0.530450614437871,-0.00937887696520663,0,0.001,1
MGAT5B,0.530450614437871,-0.0152987145652432,0,0.001,1
BIRC5,0.530450614437871,-0.00858597283969157,0,0.001,1
FSCN2,0.530450614437871,-0.0128240859549341,0,0.001,1
ALYREF,0.530450614437871,-0.00976648021310986,0,0.001,1
INO80C,0.530450614437871,-0.0211783634825684,0,0.001,1
SIGLEC15,0.530450614437871,-0.00817473734479843,0,0.001,1
RAB27B,0.530450614437871,-0.0186687712192063,0,0.001,1
LINC00683,0.530450614437871,-0.00893559244784141,0,0.001,1
SALL3,0.530450614437871,-0.0192537788297476,0,0.001,1
FAM110A,0.530450614437871,-0.0183345252654815,0,0.001,1
ANKEF1,0.530450614437871,-0.00830175565427108,0,0.001,1
RBBP9,0.530450614437871,-0.00671787687221013,0,0.001,1
C20orf144,0.530450614437871,-0.0101622278842527,0,0.001,1
GDF5,0.530450614437871,-0.018444602726616,0,0.001,1
SPAG4,0.530450614437871,-0.0149270455771893,0,0.001,1
LINC01270,0.530450614437871,-0.0121760497311265,0,0.001,1
FAM209B,0.530450614437871,-0.0101790632320991,0,0.001,1
GNAS-AS1,0.530450614437871,-0.0128107170365051,0,0.001,1
OGFR-AS1,0.530450614437871,-0.012932050269785,0,0.001,1
BIRC7,0.530450614437871,-0.0293465681350365,0,0.001,1
EEF1A2,0.530450614437871,-0.0113547480047376,0,0.001,1
CBARP,0.530450614437871,-0.00822397448249281,0,0.001,1
CIRBP-AS1,0.530450614437871,-0.0113233595564431,0,0.001,1
JSRP1,0.530450614437871,-0.0154332098025267,0,0.001,1
TLE6,0.530450614437871,-0.0220129971919157,0,0.001,1
TBXA2R,0.530450614437871,-0.0160584088867457,0,0.001,1
EBI3,0.530450614437871,-0.0137418889058572,0,0.001,1
AC005523.2,0.530450614437871,-0.017933180572208,0,0.001,1
UHRF1,0.530450614437871,-0.0221718677766781,0,0.001,1
DENND1C,0.530450614437871,-0.0215876159186214,0,0.001,1
ZNF560,0.530450614437871,-0.00882648485273529,0,0.001,1
WDR83OS,0.530450614437871,-0.00873861231126641,0,0.001,1
GADD45GIP1,0.530450614437871,-0.0111386137042636,0,0.001,1
DAND5,0.530450614437871,-0.0101037401923515,0,0.001,1
PODNL1,0.530450614437871,-0.0143183069696345,0,0.001,1
SLC1A6,0.530450614437871,-0.0188694365703743,0,0.001,1
ZNF681,0.530450614437871,-0.0118587959246606,0,0.001,1
ZNF30-AS1,0.530450614437871,-0.0126524373229689,0,0.001,1
ZNF792,0.530450614437871,-0.0177006985818474,0,0.001,1
ZNF585B,0.530450614437871,-0.00890322298083355,0,0.001,1
ZNF793-AS1,0.530450614437871,-0.0135300668387594,0,0.001,1
ZNF571-AS1,0.530450614437871,-0.0135749057202352,0,0.001,1
EID2B,0.530450614437871,-0.00747827462576741,0,0.001,1
ERF,0.530450614437871,-0.0107020899478085,0,0.001,1
PSG4,0.530450614437871,-0.0094874916660483,0,0.001,1
ZNF221,0.530450614437871,-0.0131535259625789,0,0.001,1
ZNF284,0.530450614437871,-0.00960615488286811,0,0.001,1
APOC1,0.530450614437871,-0.0168511527548022,0,0.001,1
NKPD1,0.530450614437871,-0.0164013344147266,0,0.001,1
CRX,0.530450614437871,-0.0145903097568972,0,0.001,1
CARD8-AS1,0.530450614437871,-0.013441271886398,0,0.001,1
NTN5,0.530450614437871,-0.0121760497311265,0,0.001,1
TEAD2,0.530450614437871,-0.0158104801936612,0,0.001,1
ADM5,0.530450614437871,-0.0170617213142626,0,0.001,1
CPT1C,0.530450614437871,-0.0104740459801221,0,0.001,1
C19orf81,0.530450614437871,-0.00808864505161588,0,0.001,1
TTYH1,0.530450614437871,-0.00765530260932908,0,0.001,1
CDC42EP5,0.530450614437871,-0.00894209460646414,0,0.001,1
TNNT1,0.530450614437871,-0.0199411463623606,0,0.001,1
ZNF835,0.530450614437871,-0.0159541664278231,0,0.001,1
ZNF773,0.530450614437871,-0.0142024690750868,0,0.001,1
ZSCAN1,0.530450614437871,-0.0115903575390175,0,0.001,1
USP18,0.530450614437871,-0.0131958999204304,0,0.001,1
PRODH,0.530450614437871,-0.0163034150718083,0,0.001,1
C22orf39,0.530450614437871,-0.0132814721970546,0,0.001,1
DERL3,0.530450614437871,-0.0161004882935278,0,0.001,1
CRYBB2,0.530450614437871,-0.0154720724565535,0,0.001,1
ASPHD2,0.530450614437871,-0.0106649379251706,0,0.001,1
MIAT,0.530450614437871,-0.017229170843442,0,0.001,1
HORMAD2,0.530450614437871,-0.00894209460646414,0,0.001,1
DEPDC5,0.530450614437871,-0.0100706199355999,0,0.001,1
CHADL,0.530450614437871,-0.0176245383261597,0,0.001,1
CENPM,0.530450614437871,-0.0102640836765134,0,0.001,1
PRR34,0.530450614437871,-0.0194672894987943,0,0.001,1
MOV10L1,0.530450614437871,-0.0191637012726632,0,0.001,1
MAPK8IP2,0.530450614437871,-0.0188116647716746,0,0.001,1
LINC00649,0.530450614437871,-0.0109500335989166,0,0.001,1
BRWD1-AS2,0.530450614437871,-0.00968183862536358,0,0.001,1
IGSF5,0.530450614437871,-0.0171570059736144,0,0.001,1
LINC01547,0.530450614437871,-0.0161004882935278,0,0.001,1
FNDC10,0.530450614437871,-0.0152040728742748,0,0.001,1
AL590822.2,0.530450614437871,-0.0191041163655455,0,0.001,1
AL139424.3,0.530450614437871,-0.0148190408883933,0,0.001,1
AL139424.2,0.530450614437871,-0.00830175565427108,0,0.001,1
AL137802.2,0.530450614437871,-0.00870148598066701,0,0.001,1
BX284668.6,0.530450614437871,-0.0108437458789301,0,0.001,1
PODN,0.530450614437871,-0.0168974953612449,0,0.001,1
AC105277.1,0.530450614437871,-0.0162280601891266,0,0.001,1
AL355816.1,0.530450614437871,-0.00998876155305194,0,0.001,1
AL390729.1,0.530450614437871,-0.0142518835802399,0,0.001,1
WARS2-IT1,0.530450614437871,-0.00435575880375002,0,0.001,1
AL391069.2,0.530450614437871,-0.00705738724080317,0,0.001,1
AL121987.2,0.530450614437871,-0.0108533230592887,0,0.001,1
CFAP126,0.530450614437871,-0.00979762706748027,0,0.001,1
AL449106.1,0.530450614437871,-0.0202034266838591,0,0.001,1
PDC,0.530450614437871,-0.023530447320818,0,0.001,1
NR5A2,0.530450614437871,-0.0108151154836209,0,0.001,1
AC104463.2,0.530450614437871,-0.00913486229574561,0,0.001,1
AC138393.3,0.530450614437871,-0.0113757704931411,0,0.001,1
AL117350.1,0.530450614437871,-0.00944374529432208,0,0.001,1
AC016722.3,0.530450614437871,-0.00913486229574561,0,0.001,1
AC093635.1,0.530450614437871,-0.00962119682260739,0,0.001,1
AC009309.1,0.530450614437871,-0.010509877695656,0,0.001,1
AC015971.1,0.530450614437871,-0.00911453625265159,0,0.001,1
AC233263.6,0.530450614437871,-0.0154138515956051,0,0.001,1
AC016738.1,0.530450614437871,-0.00890322298083355,0,0.001,1
LINC01889,0.530450614437871,-0.023896512165704,0,0.001,1
AC009495.3,0.530450614437871,-0.0128509076760788,0,0.001,1
AC007405.1,0.530450614437871,-0.0207492450764385,0,0.001,1
AC021851.1,0.530450614437871,-0.0143016431435296,0,0.001,1
AC096772.1,0.530450614437871,-0.0169909494971806,0,0.001,1
AC007038.2,0.530450614437871,-0.0168511527548022,0,0.001,1
AC013448.1,0.530450614437871,-0.00788114428097323,0,0.001,1
AC112220.2,0.530450614437871,-0.0121881261868544,0,0.001,1
AC104187.1,0.530450614437871,-0.0155307348104554,0,0.001,1
CCR9,0.530450614437871,-0.0121160246591791,0,0.001,1
AC097358.2,0.530450614437871,-0.0105008968025026,0,0.001,1
SAMMSON,0.530450614437871,-0.0138503067413261,0,0.001,1
ZBTB20-AS4,0.530450614437871,-0.00898787603389791,0,0.001,1
LINC02004,0.530450614437871,-0.0158308481358352,0,0.001,1
LINC02029,0.530450614437871,-0.0164013344147266,0,0.001,1
AC008040.5,0.530450614437871,-0.0111386137042636,0,0.001,1
AC007620.2,0.530450614437871,-0.0055124727131842,0,0.001,1
AC107464.3,0.530450614437871,-0.0108437458789301,0,0.001,1
AC016773.1,0.530450614437871,-0.0105459554144857,0,0.001,1
AC023154.1,0.530450614437871,-0.0183893992665927,0,0.001,1
AC068620.1,0.530450614437871,-0.0120565885065198,0,0.001,1
AC093677.2,0.530450614437871,-0.0162495189807473,0,0.001,1
AC092611.2,0.530450614437871,-0.0140241774444946,0,0.001,1
AC092611.1,0.530450614437871,-0.0105550135793482,0,0.001,1
AC097534.1,0.530450614437871,-0.0177006985818474,0,0.001,1
LINC02211,0.530450614437871,-0.00703315242912339,0,0.001,1
AC026801.2,0.530450614437871,-0.00669956456937851,0,0.001,1
RASGRF2-AS1,0.530450614437871,-0.0110783641645249,0,0.001,1
PCSK1,0.530450614437871,-0.0132958422609789,0,0.001,1
EPB41L4A-DT,0.530450614437871,-0.0103418256045223,0,0.001,1
AC008608.2,0.530450614437871,-0.0155307348104554,0,0.001,1
AC139795.2,0.530450614437871,-0.00870148598066701,0,0.001,1
AC136604.3,0.530450614437871,-0.00954645453896364,0,0.001,1
AL031963.3,0.530450614437871,-0.00682988801629356,0,0.001,1
AL359643.3,0.530450614437871,-0.00948017248031287,0,0.001,1
AL138885.3,0.530450614437871,-0.0132385477771586,0,0.001,1
AL136162.1,0.530450614437871,-0.0122366725188974,0,0.001,1
AL136304.1,0.530450614437871,-0.0224965893775317,0,0.001,1
AL136131.3,0.530450614437871,-0.0171570059736144,0,0.001,1
AL354719.2,0.530450614437871,-0.00435575880375002,0,0.001,1
AL137784.2,0.530450614437871,-0.00800956433148978,0,0.001,1
AL024507.2,0.530450614437871,-0.0144871062060776,0,0.001,1
PHACTR2-AS1,0.530450614437871,-0.0177775199194789,0,0.001,1
AL139393.2,0.530450614437871,-0.0105731766712158,0,0.001,1
AC092171.5,0.530450614437871,-0.0200386995388926,0,0.001,1
AC005082.1,0.530450614437871,-0.00873861231126641,0,0.001,1
AC018648.1,0.530450614437871,-0.0115685352104156,0,0.001,1
AC005076.1,0.530450614437871,-0.00894209460646414,0,0.001,1
AC006329.1,0.530450614437871,-0.0082405189314449,0,0.001,1
AC005046.1,0.530450614437871,-0.0107961123972454,0,0.001,1
AC083862.2,0.530450614437871,-0.022052501005904,0,0.001,1
AC021097.1,0.530450614437871,-0.00997254930932602,0,0.001,1
AC093726.2,0.530450614437871,-0.0222119443867132,0,0.001,1
AF196972.1,0.530450614437871,-0.00904743125578235,0,0.001,1
AC016065.1,0.530450614437871,-0.00968183862536358,0,0.001,1
GATA4,0.530450614437871,-0.0168050636518995,0,0.001,1
AC007991.3,0.530450614437871,-0.0197488620500652,0,0.001,1
AC090186.1,0.530450614437871,-0.00962119682260739,0,0.001,1
AC055822.1,0.530450614437871,-0.0229589316252985,0,0.001,1
AC011773.4,0.530450614437871,-0.00671787687221013,0,0.001,1
AC120053.1,0.530450614437871,-0.0154720724565535,0,0.001,1
AC108860.2,0.530450614437871,-0.0137265390493146,0,0.001,1
AP003352.1,0.530450614437871,-0.00973553076489116,0,0.001,1
AP000426.1,0.530450614437871,-0.010786635874733,0,0.001,1
AC090922.1,0.530450614437871,-0.0153177844702236,0,0.001,1
AC108002.1,0.530450614437871,-0.0107488955678501,0,0.001,1
AC105219.4,0.530450614437871,-0.0133536348281364,0,0.001,1
AL353795.2,0.530450614437871,-0.00842700066376189,0,0.001,1
AL391987.4,0.530450614437871,-0.0201372118942056,0,0.001,1
AL137847.2,0.530450614437871,-0.0144871062060776,0,0.001,1
AL157702.2,0.530450614437871,-0.00625616772337954,0,0.001,1
BX649632.1,0.530450614437871,-0.00960615488286811,0,0.001,1
AC136475.5,0.530450614437871,-0.024083849344687,0,0.001,1
AC061979.1,0.530450614437871,-0.0186122198008716,0,0.001,1
AC068580.4,0.530450614437871,-0.0120447711843472,0,0.001,1
KCNC1,0.530450614437871,-0.0107488955678501,0,0.001,1
AC103736.1,0.530450614437871,-0.010420754186935,0,0.001,1
DKFZP434K028,0.530450614437871,-0.0133246758790773,0,0.001,1
AP003068.2,0.530450614437871,-0.0177262318170045,0,0.001,1
AP001266.1,0.530450614437871,-0.00973553076489116,0,0.001,1
RPS6KB2-AS1,0.530450614437871,-0.00867078750281604,0,0.001,1
ZNF705E,0.530450614437871,-0.00938604051612062,0,0.001,1
AP001318.2,0.530450614437871,-0.0166682967327477,0,0.001,1
AL137145.1,0.530450614437871,-0.0166682967327477,0,0.001,1
LINP1,0.530450614437871,-0.0265274109462593,0,0.001,1
AC010864.1,0.530450614437871,-0.00987637034948498,0,0.001,1
AL450326.1,0.530450614437871,-0.00974324972283364,0,0.001,1
AC010997.5,0.530450614437871,-0.0243704281547529,0,0.001,1
AL603756.1,0.530450614437871,-0.00914165780448659,0,0.001,1
AL158835.1,0.530450614437871,-0.0157496896254645,0,0.001,1
IAPP,0.530450614437871,-0.0203708845846693,0,0.001,1
AC010185.1,0.530450614437871,-0.0161004882935278,0,0.001,1
AC009318.4,0.530450614437871,-0.0170380652912089,0,0.001,1
AC009318.3,0.530450614437871,-0.0162280601891266,0,0.001,1
AC009318.2,0.530450614437871,-0.0142189024588261,0,0.001,1
AC004466.1,0.530450614437871,-0.0153560672622336,0,0.001,1
